,Box office
4817,107600000.0
4818,5300000.0
4819,64099999.99999999
4820,108808.0
4821,478595.0
4822,10970.0
4823,17700000.0
4824,65700000.0
4825,30200000.0
4826,774780.0
4827,1663165.0
4828,375400000.0
4829,287500000.0
4830,95400000.0
4831,209000000.0
4832,26300000.0
4833,235700000.0
4834,113000000.0
4835,216700000.0
4836,440600000.0
4837,519300000.0
4838,140800000.0
4839,244900000.0
4840,13500000.0
4841,682700000.0
4842,59000000.0
4843,41300000.0
4844,201600000.0
4845,108500000.0
4846,6000000.0
4847,54400000.0
4848,82300000.0
4849,98500000.0
4850,99800000.0
4851,203400000.0
4852,84900000.0
4853,422746.0
4854,34400000.0
4855,165500000.0
4856,36300000.0
4857,74700000.0
4858,98300000.0
4859,246200000.0
4860,42800000.0
4861,173600000.0
4862,332200000.0
4863,34200000.0
4864,93900000.0
4865,133400000.0
4866,48600000.0
4867,242800000.0
4868,101100000.0
4869,133700000.0
4870,155800000.0
4871,533000000.0
4872,1056000000.0
4873,1029000000.0
4874,1153000000.0
4875,875500000.0
4876,966600000.0
4877,782600000.0
4878,1024000000.0
4879,873600000.0
4880,746800000.0
4881,634200000.0
4882,37600000.0
4883,26799.0
4884,30844.0
4885,124600000.0
4886,69400000.0
4887,30500000.0
4888,2100000.0
4889,105200000.0
4890,109900000.0
4891,64200000.0
4892,521200000.00000006
4893,52100000.0
4894,22200000.0
4895,3800000.0
4896,63600000.0
4897,16399999.999999998
4898,23400000.0
4899,56700000.0
4900,112300000.0
4901,46400000.0
4902,40400000.0
4903,25100000.0
4904,150700000.0
4905,25900000.0
4906,46200000.0
4907,205900000.0
4908,24900000.0
4909,14300000.0
4910,110200000.0
4911,7300000.0
4912,10400000.0
4913,14700000.0
4914,74000000.0
4915,179200000.0
4916,615816.0
4917,6700000.0
4918,90600000.0
4919,1800000.0
4920,5400000.0
4921,24500000.0
4922,9100000.0
4923,5100000.0
4924,78800000.0
4925,16800000.0
4926,4200000.0
4927,354835.0
4928,55000000.0
4929,38800000.0
4930,3800000.0
4931,165000000.0
4932,11800000.0
4933,1800000.0
4934,20600000.0
4935,48400000.0
4936,14400000.0
4937,93300000.0
4938,10900000.0
4939,21400000.0
4940,352300000.0
4941,108800000.0
4942,62800000.0
4943,543900000.0
4944,299500000.0
4945,245600000.0
4946,208300000.0
4947,9700000.0
4948,320400000.0
4949,439000000.0
4950,334900000.0
4951,217000000.0
4952,389700000.0
4953,119100000.0
4954,25000000.0
4955,3400000.0
4956,356700000.0
4957,195200000.0
4958,118600000.0
4959,77100000.0
4960,20700000.0
4961,229100000.0
4962,343500000.0
4963,408600000.0
4964,148900000.0
4965,415500000.0
4966,183900000.0
4967,85300000.0
4968,57800000.0
4969,143700000.0
4970,140700000.0
4971,56000000.0
4972,94100000.0
4973,77500000.0
4974,86200000.0
4975,125700000.0
4976,157800000.0
4977,5000000.0
4978,26000000.0
4979,8800000.0
4980,240800000.0
4981,30700000.0
4982,39500000.0
4983,5700000.0
4984,212000000.0
4985,37300000.0
4986,45200000.0
4987,2600000.0
4988,162400000.0
4989,183400000.0
4990,296500000.0
4991,121800000.0
4992,10400000.0
4993,29700000.0
4994,173200000.0
4995,16800000.0
4996,23000000.0
4997,155200000.0
4998,23600000.0
4999,6300000.0
5000,162100000.0
5001,29900000.0
5002,81700000.0
5003,74800000.0
5004,2100000.0
5005,1700000.0
5006,220000000.0
5007,677700000.0
5008,346900000.0
5009,246218.0
5010,814000000.0
5011,690800000.0
5012,448900000.0
5013,1056000000.0
5014,24100000.0
5015,52200000.0
5016,47300000.0
5017,1333000000.0
5018,1264000000.0
5019,822300000.0
5020,962200000.0
5021,863800000.0
5022,880200000.0
5023,701800000.0
5024,854000000.0
5025,1035000000.0
5026,657900000.0
5027,81100000.0
5028,41037.0
5029,64500000.0
5030,29900000.0
5031,32900000.0
5032,278500000.0
5033,346100000.0
5034,2300000.0
5035,517197.0
5036,6763.0
5037,205700000.0
5038,312200000.0
5039,83100000.0
5040,16079999.999999998
5041,7700000.0
5042,35300.0
5043,312000000.0
5044,381000000.0
5045,171500000.0
5046,334900000.0
5047,26600000.0
5048,41100000.0
5049,55486.0
5050,10626.0
5051,255400000.0
5052,24100000.0
5053,4800000.0
5054,4080000.0
5055,619000000.0
5056,96900000.0
5057,18900000.0
5058,5000000.0
5059,2982004.0
5060,61406.0
5061,566700000.0
5062,11100000.0
5063,96162.0
5064,142300000.0
5065,100500000.0
5066,26800000.0
5067,653951.0
5068,169800000.0
5069,528000000.0
5070,26200000.0
5071,38348.0
5072,17600000.0
5073,197100000.0
5074,84900000.0
5075,4500000.0
5076,43000000.0
5077,674238.0
5078,1236000000.0
5079,891925.0
5080,19300000.0
5081,68883.0
5082,24197.0
5083,25100000.0
5084,17800000.0
5085,12400000.0
5086,40700000.0
5087,62600000.0
5088,4000000.0
5089,2200000.0
5090,680351.0
5091,148700000.0
5092,60800000.0
5093,6300000.0
5094,4500000.0
5095,8900000.0
5096,240900000.0
5097,40100000.0
5098,61600000.0
5099,874187.0
5100,177900000.0
5101,794900000.0
5102,476720.0
5103,125400000.0
5104,254536.0
5105,410000000.0
5106,20000000.0
5107,9200000.0
5108,14500000.0
5109,7400000.0
5110,383900000.0
5111,47300000.0
5112,55700000.0
5113,62600000.0
5114,4600000.0
5115,605400000.0
5116,27400000.0
5117,56400000.0
5118,226900000.0
5119,2000000.0
5120,34200000.0
5121,1600000.0
5122,218179.0
5123,4600000.0
5124,2000000.0
5125,490700000.0
5126,23500000.0
5127,526900000.0
5128,140900000.0
5129,347343.0
5130,100000000.0
5131,217800000.0
5132,5400000.0
5133,26000000.0
5134,532669.0
5135,2000000.0
5136,113200000.0
5137,34800000.0
5138,1200000.0
5139,45000000.0
5140,306500000.0
5141,22100000.0
5142,68700000.0
5143,4100000.0
5144,3300000.0
5145,2100000.0
5146,176600000.0
5147,48500000.0
5148,1500000.0
5149,5900000.0
5150,486623.0
5151,4000000.0
5152,9200000.0
5153,37300000.0
5154,200229.0
5155,41200000.0
5156,67200000.0
5157,44500000.0
5158,3800000.0
5159,410900000.0
5160,123100000.0
5161,8500000.0
5162,18600000.0
5163,43682.0
5164,68300000.0
5165,134900000.0
5166,45200000.0
5167,1800000.0
5168,260500000.0
5169,62800000.0
5170,61300000.0
5171,11300000.0
5172,64453.0
5173,125500000.0
5174,10100000.0
5175,4900000.0
5176,7200000.0
5177,1900000.0
5178,221600000.0
5179,26300000.0
5180,48300000.0
5181,6400000.0
5182,958650.0
5183,3300000.0
5184,7000000.0
5185,10000000.0
5186,12800000.0
5187,103000000.0
5188,580346.0
5189,678150.0
5190,7700000.0
5191,130600000.0
5192,1900000.0
5193,80000000.0
5194,352800000.0
5195,180600000.0
5196,2500000.0
5197,160200000.0
5198,62800000.0
5199,306100000.0
5200,13000000.0
5201,807800000.0
5202,150800000.0
5203,8100000.0
5204,41900000.0
5205,29800000.0
5206,195300000.0
5207,15900000.0
5208,53900000.0
5209,7600000.0
5210,296100000.0
5211,992181.0
5212,435000000.0
5213,185400000.0
5214,55000000.0
5215,25600000.0
5216,179800000.0
5217,35700000.0
5218,57000000.0
5219,59300000.0
5220,47800000.0
5221,1348000000.0
5222,2048000000.0
5223,1243000000.0
5224,1310000000.0
5225,1148000000.0
5226,785800000.0
5227,511800000.0
5228,791100000.0
5229,622700000.0
5230,905200000.0
5231,167900000.0
5232,119900000.0
5233,21800000.0
5234,386790.0
5235,40099.0
5236,42200000.0
5237,71100000.0
5238,80500000.0
5239,16399999.999999998
5240,288200000.0
5241,1600000.0
5242,404356.0
5243,44000000.0
5244,3700000.0
5245,351300000.0
5246,372000000.0
5247,57100000.0
5248,26400000.0
5249,41888.0
5250,54600000.0
5251,4800000.0
5252,4900000.0
5253,117700000.0
5254,43100000.0
5255,10400000.0
5256,323776.0
5257,151600000.0
5258,49600000.0
5259,133400000.0
5260,11000000.0
5261,3000000.0
5262,24600000.0
5263,19300000.0
5264,32100000.0
5265,32500000.0
5266,274700000.0
5267,66300000.0
5268,86000000.0
5269,9600000.0
5270,328188.0
5271,290900000.0
5272,64200000.0
5273,90400000.0
5274,14300000.0
5275,25500000.0
5276,1700000.0
5277,27400000.0
5278,582900000.0
5279,46400000.0
5280,7400000.0
5281,200340.0
5282,14410.0
5283,341000000.0
5284,94000000.0
5285,10900000.0
5286,18000000.0
5287,2500000.0
5288,10200000.0
5289,7500000.0
5290,428000000.0
5291,95300000.0
5292,4200000.0
5293,4900000.0
5294,94500000.0
5295,31600000.0
5296,9500000.0
5297,6900000.0
5298,7900000.0
5299,825305.0
5300,91200000.0
5301,15600000.0
5302,4600000.0
5303,4167608.0
5304,65900000.00000001
5305,51400000.0
5306,1500000.0
5307,843970.0
5308,2692079.0
5309,104400000.0
5310,4000000.0
5311,8600000.0
5312,39200000.0
5313,393200000.0
5314,382053.0
5315,235449.0
5316,5100000.0
5317,59900000.0
5318,17000000.0
5319,3500000.0
5320,297700000.0
5321,22800000.0
5322,80200000.0
5323,13300000.0
5324,20800000.0
5325,78100000.0
5326,3000000.0
5327,6100000.0
5328,703438.0
5329,322448.0
5330,32406.0
5331,75800000.0
5332,7700000.0
5333,46700000.0
5334,80912.0
5335,137100000.0
5336,18300000.0
5337,4700000.0
5338,528600000.0
5339,304900000.0
5340,14300000.0
5341,4200000.0
5342,182415.0
5343,395000000.0
5344,190400000.0
5345,5000000.0
5346,16399999.999999998
5347,52100000.0
5348,262963.0
5349,246133.0
5350,2300000.0
5351,197700000.0
5352,41100000.0
5353,75300000.0
5354,1400000.0
5355,61271.0
5356,7600000.0
5357,530200000.00000006
5358,93400000.0
5359,51700000.0
5360,310035.0
5361,238500000.0
5362,99600000.0
5363,66300000.0
5364,20000000.0
5365,2700000.0
5366,4508260.0
5367,2160000.0
5368,27500000.0
5369,75500000.0
5370,10000000.0
5371,8500000.0
5372,17600000.0
5373,10300000.0
5374,1800000.0
5375,1700000.0
5376,365600000.0
5377,53900000.0
5378,160500000.0
5379,26000000.0
5380,97600000.0
5381,11600000.0
5382,642157.0
5383,6200000.0
5384,131500000.0
5385,8000000.0
5386,13100000.0
5387,2900000.0
5388,14600000.0
5389,6700000.0
5390,616849.0
5391,27500000.0
5392,214000000.0
5393,103100000.0
5394,17900000.0
5395,18200000.0
5396,856100000.0
5397,436200000.0
5398,34900000.0
5399,2200000.0
5400,105700000.0
5401,31900000.0
5402,93300000.0
5403,16600000.000000002
5404,401463.0
5405,3700000.0
5406,255600000.0
5407,12400000.0
5408,9300000.0
5409,3800000.0
5410,260136.0
5411,31700000.0
5412,159000000.0
5413,7700000.0
5414,3600000.0
5415,11257.0
5416,174000000.0
5417,33500000.0
5418,11900000.0
5419,3800000.0
5420,100116.0
5421,3200000.0
5422,35200000.0
5423,41700000.0
5424,19996.0
5425,654900000.0
5426,76000000.0
5427,120600000.0
5428,529300000.0
5429,214100000.0
5430,321800000.0
5431,86500000.0
5432,5100000.0
5433,96000000.0
5434,43000000.0
5435,670430.0
5436,68600000.0
5437,46700000.0
5438,12600000.0
5439,375500000.0
5440,83700000.0
5441,174800000.0
5442,20600000.0
5443,349500000.0
5444,468000000.0
5445,13000000.0
5446,72300000.0
5447,20500000.0
5448,41900000.0
5449,76100000.0
5450,38800000.0
5451,5600000.0
5452,2798000000.0
5453,1657000000.0
5454,1074000000.0
5455,1450000000.0
5456,1073000000.0
5457,1128000000.0
5458,1132000000.0
5459,1051000000.0
5460,1074000000.0
5461,800100000.0
5462,155700000.0
5463,80700000.0
5464,125900000.0
5465,9300000.0
5466,247000000.0
5467,60040.0
5468,32100000.0
5469,14400000.0
5470,15400000.0
5471,149211.0
5472,192300000.0
5473,72200000.0
5474,76300000.0
5475,21100000.0
5476,48800000.0
5477,64599999.99999999
5478,405000000.0
5479,521800000.0
5480,41500000.0
5481,18600000.0
5482,1600000.0
5483,119600000.0
5484,8800000.0
5485,946027.0
5486,9200000.0
5487,91500000.0
5488,255200000.0
5489,21100000.0
5490,660132.0
5491,353300000.0
5492,4600000.0
5493,21300000.0
5494,366000000.0
5495,113100000.0
5496,10200000.0
5497,1900000.0
5498,28252.0
5499,2300000.0
5500,55000000.0
5501,49000000.0
5502,26200000.0
5503,69700000.0
5504,260481.0
5505,50400000.0
5506,7700000.0
5507,123100000.0
5508,2053469.0
5509,76916.0
5510,5123.0
5511,25383.0
5512,53900000.0
5513,40600000.0
5514,32500000.0
5515,9800000.0
5516,433000000.0
5517,97400000.0
5518,9000000.0
5519,16500000.0
5520,6200000.0
5521,326700000.0
5522,75800000.0
5523,6800000.0
5524,3600000.0
5525,1700000.0
5526,354103.0
5527,32900000.0
5528,24900000.0
5529,386600000.0
5530,195200000.0
5531,61100000.0
5532,252400000.0
5533,434000000.0
5534,22400000.0
5535,4600000.0
5536,253900000.0
5537,21400000.0
5538,15300000.0
5539,23443.0
5540,67343.0
5541,31600000.0
5542,45000000.0
5543,231300000.0
5544,153200000.0
5545,242115.0
5546,97092.0
5547,1700000.0
5548,48000000.0
5549,32400000.0
5550,91500000.0
5551,22500000.0
5552,374300000.0
5553,759900000.0
5554,171216.0
5555,1400000.0
5556,119700000.0
5557,16000000.0
5558,33800000.0
5559,106000000.0
5560,23300000.0
5561,2700000.0
5562,930836.0
5563,154000000.0
5564,111200000.0
5565,18100000.0
5566,10400000.0
5567,46700000.0
5568,57600000.0
5569,146700000.0
5570,7400000.0
5571,38000000.0
5572,25373.0
5573,10100000.0
5574,5300000.0
5575,3153.0
5576,473100000.0
5577,9900000.0
5578,157600000.0
5579,20171.0
5580,1300000.0
5581,1700000.0
5582,135400000.0
5583,194300000.0
5584,91400000.0
5585,189700000.0
5586,46000000.0
5587,325950.0
5588,14938.0
5589,173500000.0
5590,204000000.0
5591,9300000.0
5592,491700000.0
5593,122800000.0
5594,90300000.0
5595,18300000.0
5596,22700000.0
5597,12300000.0
5598,48000000.0
5599,415772.0
5600,261100000.00000003
5601,18500000.0
5602,8000000.0
5603,43300000.0
5604,9900000.0
5605,2300000.0
5606,72300000.0
5607,121600000.0
5608,69400000.0
5609,125600000.0
5610,3400000.0
5611,225500000.0
5612,73300000.0
5613,33900000.0
5614,517788.0
5615,2500000.0
5616,68300000.0
5617,49900000.0
5618,23100000.0
5619,311400000.0
5620,47900000.0
5621,758711.0
5622,16300000.0
5623,3800000.0
5624,43700000.0
5625,18500000.0
5626,61400000.0
5627,50000000.0
5628,675808.0
5629,4600000.0
5630,75500000.0
5631,171600000.0
5632,218800000.0
5633,384900000.0
5634,50400000.0
5635,364952.0
